channel_link,updated_on,last_synched_on,created_on,event_date_fk,event_fk,id,channel_fk,operation
,2022-04-02T16:29:39.185105,2022-04-02T16:29:50.425843,2022-03-12T18:42:54.029995,,4005963,4005966,3710037,DELETE
https://zoom.us,2022-04-02T16:29:39.188987,2022-04-02T16:29:48.930891,2022-03-12T18:42:54.029995,,4005963,4005967,3709989,UPDATE
O0dEcIJM1yQ,2022-08-07T16:07:03.611749,2022-08-07T16:21:32.324677,2022-03-13T09:15:02.416271,,63410,4006200,3709991,UPDATE
7-j_j3RV9Po,2022-08-07T16:14:28.805401,2022-08-07T16:21:42.163604,2022-03-13T09:43:16.932239,,65243,4006257,3709991,UPDATE
,2022-04-02T16:27:25.325795,2022-04-02T16:27:37.420854,2022-03-12T18:41:52.360094,,4005951,4005961,3710037,DELETE
https://zoom.us,2022-04-02T16:27:25.329345,2022-04-02T16:27:35.849272,2022-03-12T18:41:52.360094,,4005951,4005962,3709989,UPDATE
,2022-07-17T20:37:03.61461,2022-07-17T20:41:54.470742,2022-03-13T09:32:40.771506,,64690,4006234,3710037,UPDATE
live,2022-08-01T14:42:15.364983,2022-08-01T14:42:40.732508,2021-06-28T21:58:43.136626,,3692540,3717020,3710003,UPDATE
0W6YPB9Fxmg,2022-07-17T20:37:03.61461,2022-07-17T20:40:58.635108,2022-03-13T09:32:40.771506,,64690,4006233,3709991,UPDATE
,2022-04-02T16:24:44.779774,2022-04-02T16:24:57.067394,2022-03-12T18:40:32.753886,,4005946,4005949,3710037,DELETE
https://zoom.us,2022-04-02T16:24:44.784218,2022-04-02T16:24:55.513725,2022-03-12T18:40:32.753886,,4005946,4005950,3709989,UPDATE
,2022-08-07T16:11:23.203244,2022-08-07T16:25:09.505425,2022-03-13T09:30:44.187558,,63338,4006230,3710037,UPDATE
,2022-04-02T16:18:02.199139,2022-04-02T16:18:15.244848,2022-03-12T18:39:35.109827,,4005933,4005944,3710037,DELETE
https://zoom.us,2022-04-02T16:18:02.203256,2022-04-02T16:18:13.711476,2022-03-12T18:39:35.109827,,4005933,4005945,3709989,UPDATE
99099012708,2022-05-09T12:22:26.473027,2022-05-09T12:22:35.003563,2022-03-12T19:53:01.553486,,4006002,4006007,3709989,UPDATE
97337036464,2022-03-18T15:44:42.709011,2022-03-18T15:44:51.393764,2022-03-12T12:36:20.302206,,4005547,4005561,3709989,UPDATE
7I7HbqzeG6M,2022-03-27T15:51:13.691715,2022-05-21T20:03:52.467179,2022-03-13T09:44:06.177264,,65244,4006261,3709991,UPDATE
8Gq0sG0qBZI,2022-03-27T15:47:16.424949,2022-05-21T20:03:56.125685,2022-03-13T09:15:53.410126,,63411,4006204,3709991,UPDATE
bv9UrbCIes4,2022-03-13T09:40:34.142637,2022-05-21T20:03:59.813355,2022-03-13T09:39:57.120909,,65031,4006249,3709991,UPDATE
mGuFeGpolWw,2022-03-27T16:06:13.625037,2022-05-21T20:04:03.579023,2022-03-13T09:48:01.59331,,65038,4006270,3709991,UPDATE
,2022-03-27T16:06:13.625037,2022-03-27T16:21:00.863317,2022-03-13T09:48:01.59331,,65038,4006271,3710037,UPDATE
,2022-03-27T16:03:58.915945,2022-03-27T16:21:15.531424,2022-03-13T09:19:22.259999,,63349,4006213,3710037,UPDATE
ESYLfBU8Z6c,2022-03-27T16:03:58.915945,2022-05-21T20:04:07.139398,2022-03-13T09:19:22.259999,,63349,4006212,3709991,UPDATE
Us_5bKf4s8Y,2022-03-27T15:48:49.676527,2022-05-21T20:04:10.72948,2022-03-13T09:10:41.57066,,63347,4006194,3709991,UPDATE
,2022-03-27T15:51:13.691715,2022-03-27T16:00:56.200564,2022-03-13T09:44:06.177264,,65244,4006262,3710037,UPDATE
Fhuwdczcfc4,2022-03-27T15:55:47.47242,2022-05-21T20:04:14.403024,2022-03-13T09:51:04.292672,,63339,4006276,3709991,UPDATE
BtgffBToZkk,2022-03-27T15:58:19.794645,2022-05-21T20:04:18.115353,2022-03-13T09:33:54.973416,,64691,4006237,3709991,UPDATE
,2022-03-27T15:53:28.216872,2022-03-27T16:01:03.586183,2022-03-13T09:28:18.123548,,63413,4006224,3710037,UPDATE
,2022-06-17T11:28:32.570051,2022-07-08T12:08:39.794534,2022-04-23T14:57:06.435531,,19756,4050954,3710037,UPDATE
,2022-03-27T15:55:47.47242,2022-03-27T16:01:07.248788,2022-03-13T09:51:04.292672,,63339,4006277,3710037,UPDATE
,2022-03-27T15:58:19.794645,2022-03-27T16:01:10.864175,2022-03-13T09:33:54.973416,,64691,4006238,3710037,UPDATE
,2022-03-25T12:56:56.772125,2022-04-17T09:43:17.47402,2022-03-06T17:00:41.657876,,4002172,4002176,3710037,UPDATE
,2022-03-27T15:47:16.424949,2022-03-27T16:01:25.872581,2022-03-13T09:15:53.410126,,63411,4006205,3710037,UPDATE
,2022-03-13T09:40:34.142637,2022-03-13T09:44:16.818533,2022-03-13T09:39:57.120909,,65031,4006250,3710037,UPDATE
,2022-03-27T15:39:17.597257,2022-03-27T15:40:24.738518,2022-03-13T09:07:08.245685,,63478,4006188,3710037,UPDATE
,2022-03-27T15:48:49.676527,2022-03-27T16:00:22.667183,2022-03-13T09:10:41.57066,,63347,4006195,3710037,UPDATE
91021825819,2022-04-27T21:30:15.722944,2022-04-27T21:30:28.102851,2022-03-12T20:23:22.957468,,4006047,4006050,3709989,UPDATE
,,2022-03-13T10:04:38.767979,2022-03-13T09:53:56.047591,,63971,4006285,3710037,INSERT
,,2022-03-13T12:52:54.464411,2022-03-13T12:52:43.976843,,4006313,4006317,3710037,INSERT
,,2022-03-13T13:02:23.27565,2022-03-13T13:02:11.950033,,4006327,4006343,3710037,INSERT
brahmakumar,2022-05-16T15:22:30.584794,2022-05-21T20:04:29.629908,2022-05-16T14:32:40.281372,,66488,4069718,3709991,UPDATE
,2022-08-07T16:11:23.203244,2022-08-07T16:25:09.505425,2022-05-15T10:12:43.898387,,63338,4068767,3710037,UPDATE
,2022-03-13T17:56:04.209274,2022-03-13T17:56:13.955737,2022-03-13T17:11:15.726493,,4006506,4006510,3710037,UPDATE
-B58GgsehKQ,,2022-05-15T18:32:11.96417,2022-05-15T18:31:56.240547,,4069052,4069056,3709991,INSERT
269000373,2022-07-19T21:12:13.816825,2022-07-19T21:13:03.348704,2021-06-27T19:40:19.930843,,64126,3715309,3709989,UPDATE
269000373,2022-07-19T21:12:13.816825,2022-07-19T21:13:03.348704,2021-06-27T19:40:19.930843,,64126,3715310,3709989,UPDATE
98306838579,2022-06-15T16:23:42.014258,2022-06-15T16:23:55.93772,2022-05-14T14:24:18.363112,,4068444,4068448,3709989,UPDATE
,2022-07-10T19:04:12.884425,2022-07-10T19:21:26.341004,2022-03-13T09:52:57.386218,,63970,4006281,3710037,UPDATE
live,2022-06-15T16:23:42.014258,2022-06-15T16:23:58.140538,2022-05-14T14:24:18.363112,,4068444,4068447,3710003,UPDATE
,2022-08-07T16:04:17.410739,2022-08-07T16:24:30.354484,2022-05-15T10:04:43.181358,,63477,4068747,3710037,UPDATE
live,,2022-05-14T14:15:58.175924,2022-05-14T14:15:45.473275,,4068417,4068420,3710003,INSERT
,2022-06-18T17:45:56.926053,2022-06-18T17:46:16.915375,2022-05-14T12:52:10.01371,,4068345,4068349,3710037,DELETE
,,2022-05-15T18:32:14.386435,2022-05-15T18:31:56.240547,,4069052,4069057,3710037,INSERT
,2022-07-17T20:37:03.61461,2022-07-17T20:41:54.470742,2022-05-15T10:06:56.221074,,64690,4068750,3710037,UPDATE
live,2022-06-18T17:45:56.931053,2022-07-08T12:53:04.581662,2022-05-14T12:52:10.01371,,4068345,4068348,3710003,UPDATE
98306838579,2022-06-26T09:50:08.532768,2022-07-08T12:53:07.415831,2022-05-14T14:25:42.377934,,4068449,4068453,3709989,UPDATE
,2022-08-07T16:10:02.681121,2022-08-07T16:24:40.079387,2022-05-15T10:10:57.989605,,63412,4068756,3710037,UPDATE
JrwEpgAsqIY,2022-07-10T19:04:12.884425,2022-07-10T19:20:53.750822,2022-03-13T09:52:57.386218,,63970,4006280,3709991,UPDATE
98306838579,2022-06-12T11:04:46.771219,2022-06-12T11:04:55.901576,2022-05-14T14:22:58.098832,,4068439,4068443,3709989,UPDATE
,2022-08-14T11:10:42.086691,2022-08-14T11:11:21.118094,2022-05-14T12:50:07.572002,,3892221,4068344,3710037,DELETE
,2022-07-26T11:25:27.608393,2022-07-26T11:40:23.307392,2022-05-15T10:46:27.472607,,395,4068800,3710037,UPDATE
,2022-07-26T11:25:27.608393,2022-07-26T11:40:23.307392,2022-05-15T10:47:20.162721,,395,4068802,3710037,UPDATE
,2022-08-07T16:14:28.805401,2022-08-07T16:27:18.231287,2022-05-15T10:15:51.998449,,65243,4068773,3710037,UPDATE
,,2022-05-15T10:20:51.096845,2022-05-15T10:01:31.724278,,4057603,4068739,3710037,INSERT
live,2022-06-12T11:04:46.771219,2022-06-12T11:04:58.16405,2022-05-14T14:22:58.098832,,4068439,4068442,3710003,UPDATE
91581691954,2022-07-16T18:03:25.141173,2022-07-16T18:03:39.013928,2022-05-15T19:18:02.129793,,4069058,4069100,3709989,DELETE
live,2022-05-23T22:56:49.884286,2022-05-23T22:57:03.184135,2022-05-14T14:09:43.247129,,4068356,4068412,3710003,UPDATE
,2022-07-26T11:25:27.608393,2022-07-26T11:40:23.307392,2022-05-15T10:47:36.330598,,395,4068804,3710037,UPDATE
,2022-07-31T19:47:44.469981,2022-07-31T20:00:46.70534,2022-05-15T10:19:18.84211,,63341,4068783,3710037,UPDATE
-B58GgsehKQ,2022-07-16T18:03:25.145643,2022-07-16T18:03:41.835229,2022-05-15T18:34:37.823437,,4069058,4069061,3709991,UPDATE
,2022-08-11T12:12:39.644617,2022-08-11T12:21:08.549475,2022-05-02T14:56:35.583736,,3480071,4057328,3710037,UPDATE
,2022-07-16T18:03:25.145643,2022-07-16T18:03:44.484106,2022-05-15T18:46:48.279368,,4069058,4069076,3710037,UPDATE
,2022-08-01T15:03:30.938302,2022-08-01T15:03:54.554948,2022-05-14T13:15:35.968393,,4068350,4068355,3710037,DELETE
,2022-08-07T16:17:13.977116,2022-08-07T16:27:36.376928,2022-05-15T10:17:32.432836,,65037,4068778,3710037,UPDATE
live,2022-06-08T16:23:44.195282,2022-06-08T16:23:53.610284,2022-05-14T14:16:56.465428,,4068421,4068424,3710003,UPDATE
live,2022-06-26T09:04:52.079867,2022-07-08T12:53:09.818866,2022-05-14T14:18:22.096824,,4068425,4068428,3710003,UPDATE
99099012708,2022-08-01T15:03:30.942707,2022-08-01T15:03:57.128941,2022-05-14T13:15:35.968393,,4068350,4068354,3709989,UPDATE
99484179924,2022-08-01T14:37:25.925774,2022-08-01T14:37:52.61757,2022-05-14T12:47:28.94458,,4068259,4068341,3709989,UPDATE
,2022-08-07T16:17:13.977116,2022-08-07T16:27:36.376928,2022-05-15T10:17:52.709555,,65037,4068780,3710037,UPDATE
live,2022-06-26T09:50:08.532768,2022-07-08T12:53:12.399621,2022-05-14T14:25:42.377934,,4068449,4068452,3710003,UPDATE
,2022-08-07T16:08:29.544244,2022-08-07T16:26:23.970274,2022-05-15T10:08:33.378033,,63348,4068753,3710037,UPDATE
98306838579,2022-06-05T18:44:31.158425,2022-06-05T18:44:40.578703,2022-05-14T14:21:41.532236,,4068434,4068438,3709989,UPDATE
91581691954,2022-05-31T12:39:23.883289,2022-05-31T12:39:33.239802,2022-05-15T15:46:03.260139,,4068938,4068941,4020964,UPDATE
ZBSelnyLgp4,2022-05-31T12:39:23.883289,2022-05-31T12:39:35.395424,2022-05-15T15:46:03.260139,,4068938,4068942,3709991,UPDATE
live,2022-06-05T18:44:31.158425,2022-06-05T18:44:42.82228,2022-05-14T14:21:41.532236,,4068434,4068437,3710003,UPDATE
,2022-06-02T16:17:52.180378,2022-06-02T16:18:05.86635,2022-05-15T20:05:51.313255,,4069111,4069114,3710037,UPDATE
,2022-05-31T12:37:57.144751,2022-05-31T12:38:09.680668,2022-05-15T13:09:47.917466,,4068916,4068926,3710037,UPDATE
91581691954,,2022-05-15T18:32:09.615804,2022-05-15T18:31:56.240547,,4069052,4069055,4020964,INSERT
live,2022-05-29T09:11:49.747983,2022-05-29T09:12:03.267066,2022-05-14T14:11:07.436599,,4068413,4068416,3710003,UPDATE
,2022-05-16T15:22:30.584794,2022-05-16T15:40:50.827452,2022-05-16T14:23:23.77151,,66488,4069702,3710037,UPDATE
g_wlZ9IhbTs,2022-05-31T12:37:57.144751,2022-05-31T12:38:11.874429,2022-05-15T12:31:49.063983,,4068916,4068919,3709991,UPDATE
,2022-05-31T12:39:23.883289,2022-05-31T12:39:37.571376,2022-05-15T15:47:22.994382,,4068938,4068944,3710037,UPDATE
live,2022-05-24T17:09:37.696749,2022-05-24T17:09:46.258941,2022-05-14T14:20:41.643405,,4068429,4068432,3710003,UPDATE
98306838579,2022-05-24T17:09:37.696749,2022-05-24T17:09:48.437832,2022-05-14T14:20:41.643405,,4068429,4068433,3709989,UPDATE
https://zoom.us,2022-05-31T12:39:23.880901,2022-05-31T12:39:39.86115,2022-05-15T15:46:03.260139,,4068938,4068943,3709989,DELETE
,2022-05-31T12:38:18.452725,2022-05-31T12:38:27.386241,2022-05-15T18:48:12.447033,,4069077,4069081,3710037,UPDATE
-B58GgsehKQ,2022-05-31T12:38:18.452725,2022-05-31T12:38:29.566642,2022-05-15T18:49:21.642843,,4069077,4069089,3709991,UPDATE
91581691954,2022-05-31T12:38:18.452725,2022-05-31T12:38:31.695519,2022-05-15T18:48:12.447033,,4069077,4069080,4020964,UPDATE
,2022-05-31T12:39:36.943435,2022-05-31T12:39:46.010444,2022-05-15T17:09:09.431971,,4068974,4068979,3710037,UPDATE
91581691954,2022-05-31T12:39:36.943435,2022-05-31T12:39:48.202717,2022-05-15T17:08:17.09186,,4068974,4068977,4020964,UPDATE
rivBfgaEyWQ,2022-05-31T12:39:06.143977,2022-05-31T12:39:07.711578,2022-05-15T12:26:50.735723,,4068805,4068908,3709991,UPDATE
u4L51Xtmp6Y,,2022-05-21T20:04:20.205078,2022-03-13T09:53:56.047591,,63971,4006284,3709991,INSERT
-B58GgsehKQ,2022-05-31T12:39:36.943435,2022-05-31T12:39:50.364792,2022-05-15T17:08:17.09186,,4068974,4068978,3709991,UPDATE
,2022-03-13T12:56:14.756936,2022-03-13T12:56:24.82121,2022-03-13T12:55:32.056111,,4006318,4006332,3710037,UPDATE
,2022-07-31T19:47:44.469981,2022-07-31T20:00:46.70534,2022-05-01T09:22:38.570239,,63341,4056473,3710037,UPDATE
,2022-03-13T13:00:21.852125,2022-03-13T13:00:32.059879,2022-03-13T12:57:34.849534,,4006321,4006336,3710037,UPDATE
https://brahmakumaris-uk.zoom.us/w/98597495000?tk=WHINZcEEs0QvfKMkkHlJuiARc_cw3v_dr6S_p4NLP7U.DQMAAAAW9N5g2BZ6dVJ3SFVGRlRieVQxU3dpVklyNXhnAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA&pwd=dlRYTEdVOUJlYVdya1kyNEg2cjBwdz09#success,2022-01-29T11:55:57.609015,2022-07-08T12:32:23.711844,2022-01-29T11:29:58.928498,,3975713,3975720,3709989,UPDATE
99573233755,2022-07-25T09:59:56.485759,2022-07-25T10:00:15.491696,2022-07-07T16:13:45.548231,,4119696,4119707,3709989,UPDATE
,2022-08-14T17:05:53.351415,2022-08-14T17:06:10.52009,2022-07-07T16:22:56.322551,,4119747,4119751,3710037,UPDATE
269000373,2022-07-30T21:35:13.460634,2022-07-30T21:36:06.021243,2022-07-09T21:58:04.691006,,3984324,4121673,4020964,UPDATE
91456923670,2022-07-10T13:34:23.952298,2022-07-10T13:34:37.157746,2022-07-07T14:06:53.358003,,4119608,4119612,3709989,UPDATE
live,2022-07-05T20:23:26.67903,2022-07-08T12:53:22.264776,2022-07-05T18:28:58.115386,,3561833,4117673,3710003,UPDATE
,2022-07-05T20:23:26.67903,2022-07-08T12:53:27.703694,2022-07-05T18:28:58.115386,,3561833,4117674,3710037,UPDATE
,2022-05-27T13:37:17.747115,2022-05-27T13:40:34.926159,2022-04-29T10:04:35.07928,,35253,4055133,3710037,UPDATE
,2022-05-27T13:37:17.747115,2022-05-27T13:40:34.926159,2022-04-29T10:16:38.630842,,35253,4055152,3710037,UPDATE
,2022-05-27T13:37:17.747115,2022-05-27T13:40:34.926159,2022-04-29T10:09:28.797404,,35253,4055144,3710037,UPDATE
,2022-05-27T13:37:17.747115,2022-05-27T13:40:34.926159,2022-04-29T10:04:12.356214,,35253,4055131,3710037,UPDATE
,2022-05-27T13:37:17.747115,2022-05-27T13:40:34.926159,2022-04-29T10:05:39.237242,,35253,4055136,3710037,UPDATE
,2022-05-27T13:37:17.747115,2022-05-27T13:40:34.926159,2022-04-29T10:08:55.841596,,35253,4055142,3710037,UPDATE
,2022-07-07T12:19:54.558737,2022-07-07T12:37:10.777042,2022-06-16T17:21:56.29539,,4102050,4102055,3710037,DELETE
,,2022-07-08T12:53:30.210773,2022-07-05T23:24:15.552074,,4117921,4117924,3710037,INSERT
,,2022-07-08T12:53:32.87282,2022-07-06T17:27:04.782473,,4118564,4118567,3710037,INSERT
,2022-07-10T13:46:14.478094,2022-07-10T14:00:09.988692,2022-07-08T13:12:56.465865,,327,4120664,3710037,UPDATE
269000373,2022-07-19T21:06:47.000919,2022-07-19T21:07:38.470526,2022-07-08T21:45:02.519752,,63657,4121094,4020964,UPDATE
U02hzluLKrg,2022-07-07T12:19:54.568845,2022-07-08T12:53:35.327681,2022-07-07T11:01:56.063302,,4102050,4119259,3709991,UPDATE
99838747714,2022-07-07T13:55:45.645899,2022-07-08T12:53:37.892393,2022-07-06T12:49:59.756066,,4118357,4118361,3709989,UPDATE
,,2022-07-08T12:54:17.348657,2022-07-08T02:13:03.005117,,4120087,4120090,3710037,INSERT
,2022-06-17T11:28:32.570051,2022-07-08T12:08:39.794534,2022-04-25T12:07:00.334327,,19756,4051778,3710037,UPDATE
98920149149,2022-07-10T17:04:25.375584,2022-07-10T17:04:42.740884,2022-07-07T14:12:06.920012,,4119613,4119617,3709989,UPDATE
,2022-06-17T11:28:32.570051,2022-07-08T12:08:39.794534,2022-04-23T14:49:44.933998,,19756,4050922,3710037,UPDATE
,2022-06-17T11:28:32.570051,2022-07-08T12:08:39.794534,2022-04-23T14:50:42.078147,,19756,4050948,3710037,UPDATE
,2022-06-17T11:28:32.570051,2022-07-08T12:08:39.794534,2022-04-23T14:35:58.519255,,19756,4050890,3710037,UPDATE
,2022-06-17T11:28:32.570051,2022-07-08T12:08:39.794534,2022-04-23T14:53:19.141419,,19756,4050950,3710037,UPDATE
,2022-06-17T11:28:32.570051,2022-07-08T12:08:39.794534,2022-04-23T14:54:42.444683,,19756,4050952,3710037,UPDATE
,2022-06-27T08:50:53.583152,2022-07-08T12:10:04.563271,2022-06-18T12:19:59.960464,,34525,4104192,3710037,UPDATE
,,2022-07-08T12:11:47.458035,2022-07-06T19:17:38.040395,,47516,4118651,3710037,INSERT
,2022-07-06T19:12:28.686103,2022-07-08T12:12:23.958363,2022-07-06T19:10:02.640338,,49564,4118612,3710037,UPDATE
,,2022-07-08T12:54:19.841234,2022-07-08T02:16:22.730206,,4120091,4120094,3710037,INSERT
,,2022-07-08T12:13:24.442466,2022-07-07T14:48:08.990379,,52779,4119631,3710037,INSERT
84747527638,,2022-07-08T12:13:26.728911,2022-07-07T14:48:08.990379,,52779,4119630,3709989,INSERT
97039224554,2022-07-10T17:26:04.918619,2022-07-10T17:26:21.071812,2022-07-07T15:47:07.978899,,4119666,4119670,3709989,UPDATE
1231231322131231,2022-07-16T18:03:25.173927,2022-07-16T18:03:47.117736,2022-07-06T18:35:36.230018,4069060,4069058,4118600,4020964,UPDATE
,2022-07-08T21:12:39.087849,2022-07-08T21:20:42.20894,2022-07-08T12:53:37.999253,,4120658,4120661,3710037,UPDATE
uk-london-wembley,2022-07-16T18:03:25.173927,2022-07-16T18:03:49.746204,2022-07-06T18:35:36.230018,4069060,4069058,4118598,3710003,UPDATE
,2022-07-09T18:06:49.640873,2022-07-09T18:20:39.401344,2022-07-09T16:38:10.807108,,4121444,4121511,3710037,UPDATE
95515503044,2022-07-10T17:36:08.994803,2022-07-10T17:36:21.945124,2022-07-07T16:07:52.03611,,4119691,4119695,3709989,UPDATE
1231231322131231,2022-07-16T18:03:25.173927,2022-07-16T18:03:52.260893,2022-07-06T18:35:36.230018,4069060,4069058,4118599,3709989,UPDATE
99957297926,2022-07-10T17:49:20.860435,2022-07-10T17:49:39.018376,2022-07-07T15:55:19.401242,,4119671,4119690,3709989,UPDATE
,2022-07-15T12:29:26.632612,2022-07-15T12:40:09.493897,2022-07-08T13:35:59.356426,,66298,4120676,3710037,UPDATE
,2022-03-13T13:02:55.116691,2022-03-13T13:03:04.717649,2022-03-13T12:59:36.505222,,4006324,4006339,3710037,UPDATE
85139647875,2022-03-13T14:44:41.581938,2022-03-13T14:46:52.88462,2021-06-28T19:54:38.073691,,3337266,3716561,3709989,UPDATE
86872925140,2022-06-24T18:21:14.767796,2022-07-08T13:32:12.362592,2022-05-17T18:18:28.941941,,3697119,4070786,3709989,UPDATE
,2022-06-24T18:21:14.767796,2022-07-08T13:32:17.101196,2022-05-17T18:18:28.941941,,3697119,4070787,3710037,UPDATE
,2022-05-17T13:13:20.473779,2022-05-17T13:20:58.050041,2022-05-17T12:49:23.812361,,739,4070437,3710037,UPDATE
99367886556,2022-06-12T01:28:33.838872,2022-06-12T01:28:44.322064,2022-05-30T23:33:21.989176,,4081492,4081497,3709989,UPDATE
98738225435,2022-07-25T17:00:50.803812,2022-07-25T17:01:09.191683,2022-07-24T20:59:35.780576,,4134122,4134125,3709989,UPDATE
brahmakumar,2022-07-25T10:24:32.892544,2022-07-25T10:40:43.172498,2021-07-16T10:33:46.382094,,3532200,3751101,3709991,UPDATE
98738225435,2022-07-25T17:00:50.803812,2022-07-25T17:01:09.191683,2022-07-24T20:59:35.780576,,4134122,4134126,3709989,UPDATE
,2022-07-19T21:16:18.495206,2022-07-19T21:17:24.645844,2022-04-28T18:28:16.269727,,63737,4054654,3710037,UPDATE
,2022-07-19T21:16:18.495206,2022-07-19T21:17:24.645844,2021-06-28T21:55:16.993421,,63737,3717011,3710037,UPDATE
99714642641,2022-06-12T02:03:06.010392,2022-06-12T02:03:21.123718,2022-05-30T23:22:06.491429,,4081487,4081491,3709989,UPDATE
,2022-07-19T21:16:18.495206,2022-07-19T21:17:24.645844,2022-04-28T18:13:57.659515,,63737,4054639,3710037,UPDATE
,2022-07-19T21:16:18.495206,2022-07-19T21:17:24.645844,2022-04-28T18:14:42.279982,,63737,4054640,3710037,UPDATE
,2022-07-30T11:10:34.88279,2022-07-30T11:20:40.945081,2022-07-25T10:23:30.670169,,4134480,4134485,3710037,UPDATE
,2022-08-11T12:12:39.644617,2022-08-11T12:21:08.549475,2021-07-05T10:59:16.232063,,3480071,3728241,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-05T16:03:28.31378,,4057425,4060413,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-02T16:07:20.68323,,4057425,4057428,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-03T12:53:06.373498,,4057425,4058409,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-07T22:50:07.020355,,4062100,4062104,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-07T22:57:15.849018,,4062100,4062105,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-07T23:00:17.6188,,4062100,4062106,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-07T23:02:34.806777,,4062100,4062107,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-07T23:07:08.410861,,4062100,4062108,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-07T23:14:30.321778,,4062100,4062132,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-05T15:58:32.818698,,4057425,4060412,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-08T20:35:16.785686,,4057425,4062482,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-08T20:40:24.767857,,4057425,4062493,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-05T15:57:53.322137,,4057425,4060411,3710037,UPDATE
,2022-08-04T16:45:57.35875,2022-08-04T16:46:09.603286,2022-07-25T20:18:49.663519,,4135231,4135234,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-05T02:26:29.687054,,4057425,4060015,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-04T03:59:22.288075,,4057425,4059216,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-03T02:04:09.813535,,4057425,4057994,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-03T02:05:09.061779,,4057425,4057995,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-03T02:08:01.91078,,4057425,4057996,3710037,UPDATE
,2022-05-30T00:28:15.868851,2022-05-30T00:41:05.921659,2022-05-02T18:32:48.91249,,4057425,4057614,3710037,UPDATE
,,2022-06-18T12:34:20.267121,2022-06-18T12:34:09.158496,,46074,4104204,3710037,INSERT
,2022-05-16T22:02:31.792904,2022-05-16T22:21:38.647658,2022-05-05T14:21:17.179558,,4057675,4060363,3710037,UPDATE
